1	617	0.869595
1	626	0.53248
1	635	0.334839
1	644	0.86551
1	653	0.713044
1	66	0.516613
1	662	0.345492
1	671	0.0427965
1	680	0.725144
1	699	0.771024
1	707	0.302613
1	716	0.514515
1	725	0.595667
1	734	0.208505
1	743	0.574346
1	75	0.641778
1	752	0.0542422
1	84	0.396973
1	93	0.747358
10	103	0.494517
10	112	0.622192
10	121	0.411858
10	13	0.503198
10	130	0.30168
10	149	0.407408
10	158	0.310244
10	167	0.410441
10	176	0.349282
10	185	0.154827
10	194	0.855187
10	2	0.660162
10	202	0.0790942
10	211	0.522681
10	22	0.167209
10	220	0.730249
10	239	0.793329
10	248	0.289207
10	257	0.556952
10	266	0.607698
10	275	0.821669
10	284	0.259794
10	293	0.0448474
10	301	0.909086
10	31	0.873032
10	310	0.189022
10	329	0.622596
10	338	0.516806
10	347	0.523945
10	356	0.514085
10	365	0.437437
10	374	0.542793
10	383	0.133696
10	392	0.629294
10	40	0.355447
10	400	0.216708
10	419	0.582153
10	428	0.0294866
10	437	0.699615
10	446	0.862352
10	455	0.480372
10	464	0.535064
10	473	0.599757
10	482	0.945353
10	491	0.145703
10	509	0.471001
10	518	0.639984
10	527	0.701749
10	536	0.432745
10	545	0.450998
10	554	0.621908
10	563	0.254218
10	572	0.17019
10	581	0.355985
10	59	0.309482
10	590	0.156657
10	608	0.434186
10	617	0.696945
10	626	0.464589
10	635	0.7751
10	644	0.454849
10	653	0.117824
10	662	0.901997
10	671	0.79674
10	68	0.0341061
10	680	0.558064
10	699	0.575416
10	707	0.526466
10	716	0.0495304
10	725	0.0517997
10	734	0.453887
10	743	0.124829
10	752	0.625084
10	77	0.173018
10	86	0.436851
10	95	0.538354
11	1	0.607069
11	102	0.475498
11	111	0.286636
11	12	0.646841
11	120	0.418868
11	139	0.407899
11	148	0.752909
11	157	0.729047
11	166	0.51754
11	175	0.0124157
11	184	0.0244231
11	193	0.670978
11	201	0.0304367
11	21	0.0628436
11	210	0.543377
11	229	0.48136
11	238	0.385652
11	247	0.556897
11	256	0.105128
11	265	0
11	274	0.0496089
11	283	0.696267
11	292	0.37545
11	30	0.021896
11	300	0.441914
11	319	0.531342
11	328	0.505773
11	337	0.867897
11	346	0.299396
11	355	0.849607
11	364	0.301177
11	373	0.0286856
11	382	0.601224
11	391	0.0193023
11	409	0.535509
11	418	0.192808
11	427	0.954566
11	436	0
11	445	0.61451
11	454	0.453088
11	463	0.409446
11	472	0.492969
11	481	0.498943
11	49	0.0363116
11	490	0.433002
11	508	0.0945143
11	517	0.781785
11	526	0.056562
11	535	0.368377
11	544	0.651318
11	553	0.773796
11	562	0.641965
11	571	0.329185
11	58	0.427519
11	580	0.46773
11	599	0.224495
11	607	0.360853
11	616	0.729372
11	625	0.592029
11	634	0.455445
11	643	0.492134
11	652	0.756192
11	661	0.153
11	67	0.361661
11	670	0.709281
11	689	0.280994
11	698	0.0273917
11	706	0.780596
11	715	0.056427
11	724	0.00692671
11	733	0.560281
11	742	0.619802
11	751	0.799016
11	76	0.59622
11	85	0.20305
11	94	0.654187
12	0	0.473718
12	101	0
12	11	0.678058
12	110	0.262839
12	129	0.434942
12	138	0.769575
12	147	0.482755
12	156	0.232262
12	165	0.69098
12	174	0.483848
12	183	0.183983
12	192	0.598447
12	20	0.283671
12	200	0.615204
12	219	0.764335
12	228	0.39125
12	237	0.723012
12	246	0.771371
12	255	0.732072
12	264	0.388498
12	273	0.203146
12	282	0.012999
12	291	0.827165
12	309	0.532333
12	318	0.391686
12	327	0.881888
12	336	0.480658
12	345	0.403534
12	354	0.523414
12	363	0.789273
12	372	0.421837
12	381	0.629898
12	39	0.576672
12	390	0.668372
12	408	0.545155
12	417	0.744657
12	426	0.524564
12	435	0.445932
12	444	0.301166
12	453	0.546288
12	462	0.465297
12	471	0.49771
12	48	0.652039
12	480	0.070812
12	499	0.0421528
12	507	0.439172
12	516	0.705207
12	525	0.215313
12	534	0.0639647
12	543	0.0570949
12	552	0.59131
12	561	0.627231
12	57	0.730927
12	570	0.65482
12	589	0.342637
12	598	0.542597
12	606	0.607205
12	615	0.0706285
12	624	0.239045
12	633	0.0560948
12	642	0.735194
12	651	0.496165
12	66	0.691693
12	660	0.636694
12	679	0.284103
12	688	0.0279398
12	697	0.806648
12	705	0.544701
12	714	0.760791
12	723	0.341108
12	732	0.493075
12	741	0.0450094
12	75	0.67819
12	750	0.739152
12	84	0.687357
12	93	0.110403
13	10	0.522178
13	100	0.0590892
13	119	0.690036
13	128	0.844702
13	137	0.64474
13	146	0.621862
13	155	0.632042
13	164	0.832513
13	173	0.54742
13	182	0.0131208
13	191	0.798875
13	209	0.865977
13	218	0.627313
13	227	0.422774
13	236	0.503459
13	245	0.77259
13	254	0.55905
13	263	0.0939997
13	272	0.532436
13	281	0.427811
13	29	0.753845
13	290	0.064704
13	308	0.734512
13	317	0.777024
13	326	0.0135411
13	335	0.526176
13	344	0.644034
13	353	0.783567
13	362	0.337515
13	371	0.867505
13	38	0.322352
13	380	0.185101
13	399	0.0937476
13	407	0.854607
13	416	0.470173
13	425	0.583876
13	434	0.846333
13	443	0.828411
13	452	0.699065
13	461	0.0710769
13	47	0.098702
13	470	0.563552
13	489	0.387502
13	498	0.65998
13	506	0.501416
13	515	0.679993
13	524	0.856791
13	533	0.794912
13	542	0.800683
13	551	0.0440777
13	56	0.0220083
13	560	0.53356
13	579	0.615342
13	588	0.476966
13	597	0.713277
13	605	0.144115
13	614	0.0473902
13	623	0.701515
13	632	0.81258
13	641	0.295789
13	65	0.6847
13	650	0.448876
13	669	0.211864
13	678	0.311529
13	687	0.566523
13	696	0.54849
13	704	0.410105
13	713	0.765999
13	722	0.0492417
13	731	0.775177
13	74	0.0656103
13	740	0.474817
13	83	0.745652
13	9	0.372901
13	92	0.753957
14	109	0.226508
14	118	0.40681
14	127	0.941551
14	136	0.36514
14	145	0.419717
14	154	0.365692
14	163	0.667225
14	172	0.452595
14	181	0.45691
14	19	0.703039
14	190	0.786805
14	208	0.367154
14	217	0.382145
14	226	0.449436
14	235	0.380296
14	244	0.51703
14	253	0.485292
14	262	0.0674099
14	271	0.202302
14	28	0.55443
14	280	0.585427
14	299	0.733773
14	307	0.770553
14	316	0.469107
14	325	0.160417
14	334	0.790932
14	343	0.791988
14	352	0.368313
14	361	0.216054
14	37	0.133187
14	370	0.203106
14	389	0.437225
14	398	0.396627
14	406	0.237484
14	415	0.160942
14	424	0.555066
14	433	0.0579281
14	442	0.0727192
14	451	0.51307
14	46	0.239912
14	460	0.770432
14	479	0.512842
14	488	0.340137
14	497	0.403466
14	505	0.684667
14	514	0.392852
14	523	0.739929
14	532	0.0490117
14	541	0.475152
14	55	0.380285
14	550	0.727398
14	569	0.822145
14	578	0.106467
14	587	0.823867
14	596	0.141676
14	604	0.196618
14	613	0.153909
14	622	0.673852
14	631	0.623517
14	64	0.0144547
14	640	0.53748
14	659	0.337303
14	668	0.604908
14	677	0.540244
14	686	0.756694
14	695	0.47226
14	703	0.0607263
14	712	0.00446302
14	721	0.460796
14	73	0.52263
14	730	0.15718
14	749	0.809449
14	8	0.793382
14	82	0.395774
14	91	0.374129
15	108	0
15	117	0.0230417
15	126	0.296686
15	135	0.0556365
15	144	0.501633
15	153	0.621457
15	162	0.592647
15	171	0.316718
15	18	0.660572
15	180	0.429862
15	199	0.639469
15	207	0.278776
15	216	0.108519
15	225	0.329195
15	234	0.248828
15	243	0.480039
15	252	0.945924
15	261	0.430619
15	27	0.411398
15	270	0.76354
15	289	0.284617
15	298	0.181635
15	306	0.21753
15	315	0.485515
15	324	0.649711
15	333	0.8323
15	342	0.167148
15	351	0.325018
15	36	0.135117
15	360	0.0237584
15	379	0.219967
15	388	0.0877829
15	397	0.532554
15	405	0.417633
15	414	0.837021
15	423	0.631438
15	432	0.485006
15	441	0.576819
15	45	0.526186
15	450	0.123734
15	469	0.339609
15	478	0.495367
15	487	0.259419
15	496	0.560294
15	504	0.316359
15	513	0.180198
15	522	0.524421
15	531	0.0483881
15	54	0.466021
15	540	0.614904
15	559	0.249115
15	568	0
15	577	0
15	586	0.311743
15	595	0.216257
15	603	0.534829
15	612	0.302596
15	621	0.591772
15	63	0.474684
15	630	0.473097
15	649	0.390132
15	658	0.267184
15	667	0.0600133
15	676	0.37217
15	685	0.606451
15	694	0.0246079
15	7	0.0323007
15	702	0.169397
15	711	0.116221
15	72	0.452207
15	720	0.185457
15	739	0.522547
15	748	0.0305068
15	81	0.382874
15	90	0.542985
16	107	0.519009
16	116	0.499117
16	125	0.711082
16	134	0.0610793
16	143	0.755563
16	152	0.234764
16	161	0.800116
16	17	0.750362
16	170	0.598944
16	189	0.401332
16	198	0.459467
16	206	0.685922
16	215	0.879538
16	224	0.388108
16	233	0.131299
16	242	0.43896
16	251	0.392006
16	26	0.752173
16	260	0.511287
16	279	0.590495
16	288	0.550436
16	297	0.481817
16	305	0.613131
16	314	0.878769
16	323	0.738585
16	332	0.55787
16	341	0.818163
16	35	0.338738
16	350	0.60999
16	369	0.283894
16	378	0.309169
16	387	0.313194
16	396	0.63706
16	404	0.308534
16	413	0.348594
16	422	0.40412
16	431	0.586339
16	44	0.531816
16	440	0.0728696
16	459	0.898167
16	468	0.430806
16	477	0.500332
16	486	0.800261
16	495	0.669891
16	503	0.465146
16	512	0.461121
16	521	0.705975
16	53	0.536113
16	530	0.150568
16	549	0.635272
16	558	0.299832
16	567	0.365985
16	576	0.657655
16	585	0.575753
16	594	0.660309
16	6	0.0633037
16	602	0.28999
16	611	0.508346
16	62	0.836418
16	620	0.820319
16	639	0.605334
16	648	0.295282
16	657	0.65034
16	666	0.0661463
16	675	0.614077
16	684	0.293387
16	693	0.508792
16	701	0.0481506
16	71	0.866318
16	710	0.339887
16	729	0.230437
16	738	0.641891
16	747	0.415892
16	80	0.332594
16	99	0.269176
17	106	0.420942
17	115	0.397131
17	124	0.523867
17	133	0.760289
17	142	0.733951
17	151	0.302863
17	16	0.0611372
17	160	0.754093
17	179	0.446455
17	188	0.554691
17	197	0.751495
17	205	0.806855
17	214	0.705411
17	223	0.554149
17	232	0.678785
17	241	0.337727
17	25	0.848003
17	250	0.659922
17	269	0.0546427
17	278	0.0494963
17	287	0.556532
17	296	0.44996
17	304	0.379335
17	313	0.705233
17	322	0.150664
17	331	0.0478584
17	34	0.298156
17	340	0.381133
17	359	0.861218
17	368	0.324919
17	377	0.318007
17	386	0.622078
17	395	0.249555
17	403	0.763975
17	412	0.694551
17	421	0.453897
17	43	0.54365
17	430	0.525986
17	449	0.349579
17	458	0.499238
17	467	0.271498
17	476	0.24827
17	485	0.0312984
17	494	0.684607
17	5	0.478627
17	502	0.0426461
17	511	0.0409463
17	52	0.779043
17	520	0.951722
17	539	0.683683
17	548	0.866376
17	557	0.463072
17	566	0.497355
17	575	0.707497
17	584	0.386052
17	593	0.530918
17	601	0
17	61	0.647358
17	610	0.328386
17	629	0.223756
17	638	0.000931532
17	647	0.033097
17	656	0.532186
17	665	0.203411
17	674	0.611614
17	683	0.294429
17	692	0.354247
17	70	0.675997
17	700	0.66712
17	719	0.0612865
17	728	0.82252
17	737	0.412874
17	746	0
17	89	0.672979
17	98	0.0810053
18	105	0.12406
18	114	0.0637445
18	123	0.259759
18	132	0.186004
18	141	0.624576
18	15	0.0981123
18	150	0.537953
18	169	0.0493752
18	178	0.500381
18	187	0.00774281
18	196	0.671082
18	204	0.550855
18	213	0.631507
18	222	0.323294
18	231	0.457057
18	24	0.153955
18	240	0.413841
18	259	0.0576857
18	268	0.686264
18	277	0.525596
18	286	0.905159
18	295	0.492789
18	303	0.530899
18	312	0.030804
18	321	0.0535833
18	33	0.485115
18	330	0.511972
18	349	0.0585492
18	358	0.04515
18	367	0.62907
18	376	0.305926
18	385	0.12457
18	394	0.682764
18	4	0.637086
18	402	0.75392
18	411	0.0380558
18	42	0.0497708
18	420	0.0558148
18	439	0.717134
18	448	0.610561
18	457	0.740156
18	466	0.556266
18	475	0.247717
18	484	0.855417
18	493	0.0347002
18	501	0.688984
18	51	0.623932
18	510	0.293387
18	529	0.452053
18	538	0.186041
18	547	0.355614
18	556	0.72305
18	565	0.0618632
18	574	0.529019
18	583	0.62385
18	592	0.718337
18	60	0.695932
18	600	0.736586
18	619	0.0205911
18	628	0.3798
18	637	0.470931
18	646	0.235705
18	655	0.495228
18	664	0.077891
18	673	0.0439631
18	682	0.627583
18	691	0.539316
18	709	0.91358
18	718	0.392626
18	727	0.726091
18	736	0.201112
18	745	0.416809
18	79	0.417778
18	88	0.568093
18	97	0.771841
19	104	0.355117
19	113	0.684019
19	122	0.34342
19	131	0.336576
19	14	0.540564
19	140	0.68818
19	159	0.789152
19	168	0.581752
19	177	0.442792
19	186	0.659666
19	195	0.0446457
19	203	0.052222
19	212	0.351542
19	221	0.358137
19	23	0.373996
19	230	0.287475
19	249	0.777784
19	258	0.332809
19	267	0.577641
19	276	0.589905
19	285	0.630976
19	294	0.357432
19	3	0.492919
19	302	0.490114
19	311	0.305194
19	32	0.687479
19	320	0.931704
19	339	0.0619487
19	348	0.836411
19	357	0.516763
19	366	0.842542
19	375	0.673871
19	384	0.706963
19	393	0.357343
19	401	0.785136
19	41	0.0108668
19	410	0.303701
19	429	0.58925
19	438	0.517675
19	447	0.448695
19	456	0.86205
19	465	0.167581
19	474	0.483883
19	483	0.53691
19	492	0.282766
19	50	0.20318
19	500	0.771019
19	519	0.478717
19	528	0.59153
19	537	0.107045
19	546	0.318987
19	555	0.469941
19	564	0.411649
19	573	0.554352
19	582	0.197015
19	591	0.943833
19	609	0.0550374
19	618	0.45669
19	627	0.401643
19	636	0.0799981
19	645	0.432614
19	654	0.0430289
19	663	0.0967996
19	672	0.311166
19	681	0.398124
19	69	0.50847
19	690	0.101876
19	708	0.85373
19	717	0.642584
19	726	0.398438
19	735	0.0233356
19	744	0.657213
19	78	0.584812
19	87	0.119725
19	96	0.0611275
2	10	0.844125
2	102	0.887367
2	111	0.0363449
2	120	0.706531
2	139	0.692852
2	148	0.724837
2	157	0.677109
2	166	0.822712
2	175	0.215262
2	184	0.448884
2	193	0.35429
2	201	0.212726
2	210	0.20857
2	229	0.438162
2	238	0.0587121
2	247	0.443094
2	256	0.133385
2	265	0
2	274	0.0593983
2	283	0.617258
2	29	0.658067
2	292	0.963449
2	300	0.767422
2	319	0.707382
2	328	0.718113
2	337	0.0807831
2	346	0.142814
2	355	0.601402
2	364	0.34844
2	373	0.460328
2	38	0.652386
2	382	0.0698456
2	391	0.0477466
2	409	0.500149
2	418	0.32406
2	427	0.791639
2	436	0.820751
2	445	0.0696935
2	454	0.738736
2	463	0.82424
2	47	0.765639
2	472	0.499218
2	481	0.850237
2	490	0.744567
2	508	0.239308
2	517	0.489253
2	526	0.23783
2	535	0.16121
2	544	0.58366
2	553	0.187735
2	56	0.601991
2	562	0.682328
2	571	0.813115
2	580	0.429613
2	599	0.359243
2	607	0.534512
2	616	0.391376
2	625	0.354082
2	634	0.370135
2	643	0.0747651
2	65	0.587608
2	652	0.822027
2	661	0.30325
2	670	0.178633
2	689	0.117772
2	698	0.0853332
2	706	0.80625
2	715	0.784011
2	724	0.101558
2	733	0.53833
2	74	0.721004
2	742	0.804925
2	751	0.451467
2	83	0.564619
2	9	0.050855
2	92	0.0777494
20	1	0.635073
20	102	0.514305
20	111	0.511959
20	12	0.262541
20	120	0.307279
20	139	0.499578
20	148	0.389838
20	157	0.0670922
20	166	0.602395
20	175	0.21131
20	184	0.697129
20	193	0.239741
20	201	0.0317369
20	21	0.324973
20	210	0.488092
20	229	0.796831
20	238	0.435506
20	247	0.904227
20	256	0.477206
20	265	0
20	274	0.577437
20	283	0.477097
20	292	0.587826
20	30	0.280846
20	300	0.383652
20	319	0.493643
20	328	0.50221
20	337	0.504141
20	346	0.228957
20	355	0.429801
20	364	0.129097
20	373	0.150694
20	382	0.0446043
20	391	0.573752
20	409	0.0437799
20	418	0.0218007
20	427	0.2827
20	436	0.354416
20	445	0.424894
20	454	0.469907
20	463	0.54815
20	472	0.542406
20	481	0.337259
20	49	0.284998
20	490	0.476188
20	508	0.678882
20	517	0.197392
20	526	0.354023
20	535	0.321026
20	544	0.769568
20	553	0.771514
20	562	0.845824
20	571	0.305026
20	58	0.020446
20	580	0.722182
20	599	0.647325
20	607	0.339358
20	616	0.492117
20	625	0.826406
20	634	0.452261
20	643	0.649467
20	652	0.481144
20	661	0.358634
20	67	0.748247
20	670	0.613752
20	689	0.530574
20	698	0.652104
20	706	0.605157
20	715	0.530919
20	724	0.477245
20	733	0.472632
20	742	0.394334
20	751	0.495177
20	76	0.88721
20	85	0.365104
20	94	0.809193
21	0	0.430909
21	101	0.398362
21	11	0.376418
21	110	0.461887
21	129	0.724614
21	138	0.768134
21	147	0.356905
21	156	0.234992
21	165	0.213165
21	174	0.0103101
21	183	0.437761
21	192	0.227254
21	20	0.47953
21	200	0
21	219	0.290867
21	228	0.0900481
21	237	0.744356
21	246	0.0546411
21	255	0.396529
21	264	0.768276
21	273	0.41278
21	282	0.477075
21	291	0.705124
21	309	0.351826
21	318	0.473856
21	327	0.716686
21	336	0.385898
21	345	0.469924
21	354	0.716926
21	363	0.672241
21	372	0.650965
21	381	0.393167
21	39	0.819843
21	390	0.156167
21	408	0.719781
21	417	0.330557
21	426	0.422954
21	435	0.227692
21	444	0.0642152
21	453	0.54258
21	462	0.481674
21	471	0.354713
21	48	0.222849
21	480	0.64636
21	499	0.0242628
21	507	0.785846
21	516	0.640392
21	525	0.7628
21	534	0.0736846
21	543	0.647499
21	552	0.519266
21	561	0.595504
21	57	0.534327
21	570	0.473981
21	589	0.00335526
21	598	0.0221915
21	606	0.519738
21	615	0.27182
21	624	0.169691
21	633	0.0467279
21	642	0.487759
21	651	0.482193
21	66	0.534318
21	660	0.517202
21	679	0.577974
21	688	0.551427
21	697	0.304881
21	705	0.609545
21	714	0.899439
21	723	0.733615
21	732	0.0876551
21	741	0.201086
21	75	0.555428
21	750	0.0500047
21	84	0.320905
21	93	0.556823
22	10	0.672136
22	100	0.0231796
22	119	0.552433
22	128	0.776434
22	137	0.496089
22	146	0.16937
22	155	0.436264
22	164	0.550545
22	173	0.807297
22	182	0.271806
22	191	0.590974
22	209	0.0408278
22	218	0.379146
22	227	0.455416
22	236	0.554616
22	245	0.365062
22	254	0.786646
22	263	0.638307
22	272	0.840351
22	281	0.370369
22	29	0.0611737
22	290	0.659358
22	308	0.389518
22	317	0.352448
22	326	0.0410544
22	335	0.80784
22	344	0.606947
22	353	0.0436033
22	362	0.617016
22	371	0.120665
22	38	0.664038
22	380	0.0229843
22	399	0.169571
22	407	0.16321
22	416	0.427409
22	425	0.469432
22	434	0.0559772
22	443	0.672466
22	452	0.774771
22	461	0.114597
22	47	0.613615
22	470	0.0518251
22	489	0.394602
22	498	0.402294
22	506	0.586855
22	515	0.275302
22	524	0.252852
22	533	0.255334
22	542	0.543909
22	551	0.223732
22	56	0.553292
22	560	0.486518
22	579	0.431453
22	588	0.38711
22	597	0.671179
22	605	0.330128
22	614	0.84348
22	623	0.882181
22	632	0.23672
22	641	0.809745
22	65	0.0576194
22	650	0.401099
22	669	0.711788
22	678	0.0177319
22	687	0.0698021
22	696	0.789853
22	704	0.048189
22	713	0.349392
22	722	0.00366724
22	731	0.176912
22	74	0.0508207
22	740	0.634904
22	83	0.650795
22	9	0.328156
22	92	0.613026
23	109	0.0951152
23	118	0.667001
23	127	0.256229
23	136	0.439636
23	145	0.551336
23	154	0.87257
23	163	0.0479573
23	172	0.504849
23	181	0.436291
23	19	0.572495
23	190	0.688195
23	208	0.0344407
23	217	0.279442
23	226	0.0203886
23	235	0.657055
23	244	0.723917
23	253	0.487606
23	262	0.856504
23	271	0.491102
23	28	0.451995
23	280	0.429295
23	299	0.416909
23	307	0.592319
23	316	0.234695
23	325	0.365358
23	334	0.576268
23	343	0.543787
23	352	0.307396
23	361	0.336429
23	37	0.776816
23	370	0.0837225
23	389	0.304254
23	398	0.18648
23	406	0.244756
23	415	0.66874
23	424	0.446417
23	433	0.765002
23	442	0.779063
23	451	0.781389
23	46	0.0341282
23	460	0.148528
23	479	0.479595
23	488	0.62053
23	497	0.559914
23	505	0.42013
23	514	0.0555856
23	523	0.650511
23	532	0.251288
23	541	0.319036
23	55	0.0589421
23	550	0.637845
23	569	0.0357615
23	578	0.498418
23	587	0.54286
23	596	0.839006
23	604	0.644214
23	613	0.469861
23	622	0.396915
23	631	0.0496281
23	64	0.655055
23	640	0.893581
23	659	0.407338
23	668	0.224866
23	677	0.263828
23	686	0.446383
23	695	0.533924
23	703	0.0110399
23	712	0.453952
23	721	0.577661
23	73	0.723045
23	730	0.050266
23	749	0.618522
23	8	0.585433
23	82	0.140637
23	91	0.883806
24	108	0.201317
24	117	0.555909
24	126	0.153154
24	135	0.835457
24	144	0.348235
24	153	0.604109
24	162	0.42831
24	171	0.740113
24	18	0.344662
24	180	0.315996
24	199	0.772544
24	207	0.633685
24	216	0.747552
24	225	0.0759791
24	234	0.455108
24	243	0.627839
24	252	0.0844824
24	261	0.4025
24	27	0.100679
24	270	0.511248
24	289	0.468718
24	298	0.471653
24	306	0.741286
24	315	0.504224
24	324	0.268783
24	333	0.42096
24	342	0.371803
24	351	0.731813
24	36	0.36333
24	360	0.451243
24	379	0.561493
24	388	0.705559
24	397	0.547817
24	405	0.538691
24	414	0.631548
24	423	0.541244
24	432	0
24	441	0.0393974
24	45	0.431783
24	450	0.530476
24	469	0.678707
24	478	0.362596
24	487	0.0457457
24	496	0.735266
24	504	0.0539707
24	513	0.574591
24	522	0.318689
24	531	0.102498
24	54	0.606091
24	540	0.586667
24	559	0.576896
24	568	0
24	577	0.0684207
24	586	0.755748
24	595	0.317224
24	603	0.214477
24	612	0.711276
24	621	0.13929
24	63	0.429624
24	630	0.350756
24	649	0.462348
24	658	0.32745
24	667	0.235243
24	676	0.792826
24	685	0.562203
24	694	0.100116
24	7	0.575779
24	702	0.755965
24	711	0.0572829
24	72	0.172012
24	720	0.748063
24	739	0.63893
24	748	0.254383
24	81	0.521194
24	90	0.839944
25	107	0.287968
25	116	0.220977
25	125	0.16517
25	134	0.84933
25	143	0.379556
25	152	0.0786175
25	161	0.694807
25	17	0.879166
25	170	0.32854
25	189	0.188581
25	198	0.0658736
25	206	0.697144
25	215	0.156471
25	224	0.0167108
25	233	0.540507
25	242	0.854549
25	251	0.689431
25	26	0.226718
25	260	0.101379
25	279	0.0618108
25	288	0.236601
25	297	0.766211
25	305	0.502195
25	314	0.633227
25	323	0.820618
25	332	0.0268154
25	341	0.126287
25	35	0.091652
25	350	0.302548
25	369	0.504957
25	378	0.613912
25	387	0.404335
25	396	0.680696
25	404	0.376849
25	413	0.837481
25	422	0.697747
25	431	0.541414
25	44	0.778844
25	440	0.576982
25	459	0.368738
25	468	0.185828
25	477	0.5905
25	486	0.20025
25	495	0.119137
25	503	0.0514338
25	512	0.536797
25	521	0.145462
25	53	0.133309
25	530	0.415596
25	549	0.0656687
25	558	0.0471392
25	567	0.0658644
25	576	0.176722
25	585	0.518535
25	594	0.779212
25	6	0.800571
25	602	0.607654
25	611	0.43721
25	62	0.550393
25	620	0
25	639	0.655421
25	648	0.332003
25	657	0.675084
25	666	0.619906
25	675	0.00235041
25	684	0.0262133
25	693	0.53209
25	701	0.0588394
25	71	0.297767
25	710	0.834388
25	729	0.0986513
25	738	0.579612
25	747	0.836893
25	80	0.89306
25	99	0
26	106	0.0433735
26	115	0
26	124	0.629504
26	133	0.679772
26	142	0.239386
26	151	0.315597
26	16	0.540999
26	160	0.599831
26	179	0.0675314
26	188	0.665186
26	197	0.580205
26	205	0.462845
26	214	0.732503
26	223	0.46205
26	232	0
26	241	0.445677
26	25	0.268727
26	250	0.217671
26	269	0.766294
26	278	0.792865
26	287	0.364495
26	296	0.0514286
26	304	0.558632
26	313	0.492099
26	322	0.674379
26	331	0.611758
26	34	0.208799
26	340	0.178704
26	359	0.201927
26	368	0.406643
26	377	0.0473986
26	386	0.293837
26	395	0.570043
26	403	0.20566
26	412	0.0192942
26	421	0.0634106
26	43	0.389923
26	430	0.296973
26	449	0.0505258
26	458	0.595657
26	467	0.177333
26	476	0.0507319
26	485	0.624823
26	494	0.263689
26	5	0.0562415
26	502	0.414852
26	511	0.347346
26	52	0.164119
26	520	0.14612
26	539	0.529584
26	548	0.206367
26	557	0.561023
26	566	0.318667
26	575	0.776712
26	584	0.523719
26	593	0.459566
26	601	0.359289
26	61	0
26	610	0.139531
26	629	0.557877
26	638	0.0321992
26	647	0.935332
26	656	0.787363
26	665	0.205407
26	674	0.0806137
26	683	0.400222
26	692	0
26	70	0.0842221
26	700	0.616301
26	719	0.0374344
26	728	0.0445326
26	737	0.877214
26	746	0.443228
26	89	0.598793
26	98	0.0197164
27	105	0.255655
27	114	0.638876
27	123	0.54851
27	132	0.41674
27	141	0.329904
27	15	0.0273328
27	150	0.347802
27	169	0.498
27	178	0.518467
27	187	0.0469571
27	196	0.395624
27	204	0.578495
27	213	0.4086
27	222	0.274734
27	231	0.0637082
27	24	0.590216
27	240	0.54293
27	259	0.590716
27	268	0.413822
27	277	0.0616778
27	286	0
27	295	0.573615
27	303	0.516965
27	312	0.682255
27	321	0.588916
27	33	0.81127
27	330	0.51577
27	349	0.287473
27	358	0.653487
27	367	0
27	376	0.0554426
27	385	0.634831
27	394	0
27	4	0.589169
27	402	0.521712
